match_id,date,team,opponent,venue,inning,milestone,legal_balls_faced
1273742,2021/11/02,Namibia,Pakistan,"Zayed Cricket Stadium, Abu Dhabi",2,50,50
1273742,2021/11/02,Namibia,Pakistan,"Zayed Cricket Stadium, Abu Dhabi",2,100,89
1273743,2021/11/03,New Zealand,Scotland,Dubai International Cricket Stadium,1,50,34
1273743,2021/11/03,New Zealand,Scotland,Dubai International Cricket Stadium,1,100,76
1273743,2021/11/03,New Zealand,Scotland,Dubai International Cricket Stadium,1,150,102
1273743,2021/11/03,Scotland,New Zealand,Dubai International Cricket Stadium,2,50,38
1273743,2021/11/03,Scotland,New Zealand,Dubai International Cricket Stadium,2,100,84
1273743,2021/11/03,Scotland,New Zealand,Dubai International Cricket Stadium,2,150,117
1273745,2021/11/04,Bangladesh,Australia,Dubai International Cricket Stadium,1,50,50
1273745,2021/11/04,Australia,Bangladesh,Dubai International Cricket Stadium,2,50,27
1273746,2021/11/04,Sri Lanka,West Indies,"Zayed Cricket Stadium, Abu Dhabi",1,50,38
1273746,2021/11/04,Sri Lanka,West Indies,"Zayed Cricket Stadium, Abu Dhabi",1,100,71
1273746,2021/11/04,Sri Lanka,West Indies,"Zayed Cricket Stadium, Abu Dhabi",1,150,102
1273746,2021/11/04,West Indies,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",2,50,36
1273746,2021/11/04,West Indies,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",2,100,81
1273746,2021/11/04,West Indies,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",2,150,111
1273747,2021/11/05,New Zealand,Namibia,Sharjah Cricket Stadium,1,50,46
1273747,2021/11/05,New Zealand,Namibia,Sharjah Cricket Stadium,1,100,98
1273747,2021/11/05,New Zealand,Namibia,Sharjah Cricket Stadium,1,150,116
1273747,2021/11/05,Namibia,New Zealand,Sharjah Cricket Stadium,2,50,47
1273747,2021/11/05,Namibia,New Zealand,Sharjah Cricket Stadium,2,100,106
1273748,2021/11/05,Scotland,India,Dubai International Cricket Stadium,1,50,62
1273748,2021/11/05,India,Scotland,Dubai International Cricket Stadium,2,50,23
1273749,2021/11/06,West Indies,Australia,"Zayed Cricket Stadium, Abu Dhabi",1,50,34
1273749,2021/11/06,West Indies,Australia,"Zayed Cricket Stadium, Abu Dhabi",1,100,91
1273749,2021/11/06,West Indies,Australia,"Zayed Cricket Stadium, Abu Dhabi",1,150,119
1273749,2021/11/06,Australia,West Indies,"Zayed Cricket Stadium, Abu Dhabi",2,50,35
1273749,2021/11/06,Australia,West Indies,"Zayed Cricket Stadium, Abu Dhabi",2,100,61
1273749,2021/11/06,Australia,West Indies,"Zayed Cricket Stadium, Abu Dhabi",2,150,90
1273750,2021/11/06,South Africa,England,Sharjah Cricket Stadium,1,50,43
1273750,2021/11/06,South Africa,England,Sharjah Cricket Stadium,1,100,78
1273750,2021/11/06,South Africa,England,Sharjah Cricket Stadium,1,150,102
1273750,2021/11/06,England,South Africa,Sharjah Cricket Stadium,2,50,30
1273750,2021/11/06,England,South Africa,Sharjah Cricket Stadium,2,100,69
1273750,2021/11/06,England,South Africa,Sharjah Cricket Stadium,2,150,100
1273752,2021/11/07,Pakistan,Scotland,Sharjah Cricket Stadium,1,50,49
1273752,2021/11/07,Pakistan,Scotland,Sharjah Cricket Stadium,1,100,86
1273752,2021/11/07,Pakistan,Scotland,Sharjah Cricket Stadium,1,150,111
1273752,2021/11/07,Scotland,Pakistan,Sharjah Cricket Stadium,2,50,70
1273752,2021/11/07,Scotland,Pakistan,Sharjah Cricket Stadium,2,100,106
1273753,2021/11/08,Namibia,India,Dubai International Cricket Stadium,1,50,57
1273753,2021/11/08,Namibia,India,Dubai International Cricket Stadium,1,100,100
1273753,2021/11/08,India,Namibia,Dubai International Cricket Stadium,2,50,33
1273753,2021/11/08,India,Namibia,Dubai International Cricket Stadium,2,100,69
1273754,2021/11/10,England,New Zealand,"Zayed Cricket Stadium, Abu Dhabi",1,50,45
1273754,2021/11/10,England,New Zealand,"Zayed Cricket Stadium, Abu Dhabi",1,100,84
1273754,2021/11/10,England,New Zealand,"Zayed Cricket Stadium, Abu Dhabi",1,150,111
1273754,2021/11/10,New Zealand,England,"Zayed Cricket Stadium, Abu Dhabi",2,50,54
1273754,2021/11/10,New Zealand,England,"Zayed Cricket Stadium, Abu Dhabi",2,100,87
1273754,2021/11/10,New Zealand,England,"Zayed Cricket Stadium, Abu Dhabi",2,150,110
1273755,2021/11/11,Pakistan,Australia,Dubai International Cricket Stadium,1,50,40
1273755,2021/11/11,Pakistan,Australia,Dubai International Cricket Stadium,1,100,83
1273755,2021/11/11,Pakistan,Australia,Dubai International Cricket Stadium,1,150,106
1273755,2021/11/11,Australia,Pakistan,Dubai International Cricket Stadium,2,50,33
1273755,2021/11/11,Australia,Pakistan,Dubai International Cricket Stadium,2,100,75
1273755,2021/11/11,Australia,Pakistan,Dubai International Cricket Stadium,2,150,106
1273756,2021/11/14,New Zealand,Australia,Dubai International Cricket Stadium,1,50,53
1273756,2021/11/14,New Zealand,Australia,Dubai International Cricket Stadium,1,100,83
1273756,2021/11/14,New Zealand,Australia,Dubai International Cricket Stadium,1,150,109
1273756,2021/11/14,Australia,New Zealand,Dubai International Cricket Stadium,2,50,42
1273756,2021/11/14,Australia,New Zealand,Dubai International Cricket Stadium,2,100,69
1273756,2021/11/14,Australia,New Zealand,Dubai International Cricket Stadium,2,150,97
1275039,2021/09/11,Nigeria,Kenya,Entebbe Cricket Oval,1,50,59
1275039,2021/09/11,Nigeria,Kenya,Entebbe Cricket Oval,1,100,116
1275039,2021/09/11,Kenya,Nigeria,Entebbe Cricket Oval,2,50,28
1275039,2021/09/11,Kenya,Nigeria,Entebbe Cricket Oval,2,100,68
1275040,2021/09/11,Uganda,Nigeria,Entebbe Cricket Oval,1,50,51
1275040,2021/09/11,Uganda,Nigeria,Entebbe Cricket Oval,1,100,86
1275040,2021/09/11,Uganda,Nigeria,Entebbe Cricket Oval,1,150,119
1275040,2021/09/11,Nigeria,Uganda,Entebbe Cricket Oval,2,50,79
1275042,2021/09/13,Kenya,Nigeria,Entebbe Cricket Oval,1,50,42
1275042,2021/09/13,Kenya,Nigeria,Entebbe Cricket Oval,1,100,83
1275042,2021/09/13,Kenya,Nigeria,Entebbe Cricket Oval,1,150,114
1275042,2021/09/13,Nigeria,Kenya,Entebbe Cricket Oval,2,50,80
1275042,2021/09/13,Nigeria,Kenya,Entebbe Cricket Oval,2,100,120
1275043,2021/09/13,Nigeria,Uganda,Entebbe Cricket Oval,1,50,44
1275043,2021/09/13,Nigeria,Uganda,Entebbe Cricket Oval,1,100,101
1275043,2021/09/13,Uganda,Nigeria,Entebbe Cricket Oval,2,50,51
1275043,2021/09/13,Uganda,Nigeria,Entebbe Cricket Oval,2,100,90
1275044,2021/09/10,Kenya,Uganda,Entebbe Cricket Oval,1,50,39
1275044,2021/09/10,Kenya,Uganda,Entebbe Cricket Oval,1,100,78
1275044,2021/09/10,Kenya,Uganda,Entebbe Cricket Oval,1,150,119
1275044,2021/09/10,Uganda,Kenya,Entebbe Cricket Oval,2,50,58
1275044,2021/09/10,Uganda,Kenya,Entebbe Cricket Oval,2,100,97
1275045,2021/09/16,Nigeria,Kenya,Entebbe Cricket Oval,1,50,47
1275045,2021/09/16,Nigeria,Kenya,Entebbe Cricket Oval,1,100,84
1275045,2021/09/16,Kenya,Nigeria,Entebbe Cricket Oval,2,50,56
1275045,2021/09/16,Kenya,Nigeria,Entebbe Cricket Oval,2,100,87
1275047,2021/09/15,Uganda,Nigeria,Entebbe Cricket Oval,1,50,58
1275047,2021/09/15,Uganda,Nigeria,Entebbe Cricket Oval,1,100,80
1275047,2021/09/15,Uganda,Nigeria,Entebbe Cricket Oval,1,150,106
1275047,2021/09/15,Nigeria,Uganda,Entebbe Cricket Oval,2,50,70
1275047,2021/09/15,Nigeria,Uganda,Entebbe Cricket Oval,2,100,107
1275051,2021/09/17,Uganda,Kenya,Entebbe Cricket Oval,1,50,48
1275051,2021/09/17,Uganda,Kenya,Entebbe Cricket Oval,1,100,96
1275051,2021/09/17,Kenya,Uganda,Entebbe Cricket Oval,2,50,36
1275051,2021/09/17,Kenya,Uganda,Entebbe Cricket Oval,2,100,102
1275052,2021/09/10,Spain,Germany,"Desert Springs Cricket Ground, Almeria",1,50,73
1275052,2021/09/10,Spain,Germany,"Desert Springs Cricket Ground, Almeria",1,100,102
1275052,2021/09/10,Germany,Spain,"Desert Springs Cricket Ground, Almeria",2,50,48
1275052,2021/09/10,Germany,Spain,"Desert Springs Cricket Ground, Almeria",2,100,89
1275053,2021/09/11,Germany,Spain,"Desert Springs Cricket Ground, Almeria",1,50,55
1275053,2021/09/11,Germany,Spain,"Desert Springs Cricket Ground, Almeria",1,100,107
1275053,2021/09/11,Spain,Germany,"Desert Springs Cricket Ground, Almeria",2,50,35
1275053,2021/09/11,Spain,Germany,"Desert Springs Cricket Ground, Almeria",2,100,92
1275054,2021/09/11,Germany,Spain,"Desert Springs Cricket Ground, Almeria",1,50,46
1275054,2021/09/11,Germany,Spain,"Desert Springs Cricket Ground, Almeria",1,100,99
1275054,2021/09/11,Spain,Germany,"Desert Springs Cricket Ground, Almeria",2,50,54
1275054,2021/09/11,Spain,Germany,"Desert Springs Cricket Ground, Almeria",2,100,98
1275268,2021/09/03,Romania,Czech Republic,"Moara Vlasiei Cricket Ground, Ilfov County",1,50,28
1275268,2021/09/03,Romania,Czech Republic,"Moara Vlasiei Cricket Ground, Ilfov County",1,100,57
1275268,2021/09/03,Romania,Czech Republic,"Moara Vlasiei Cricket Ground, Ilfov County",1,150,93
1275268,2021/09/03,Romania,Czech Republic,"Moara Vlasiei Cricket Ground, Ilfov County",1,200,116
1275268,2021/09/03,Czech Republic,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2,50,35
1275268,2021/09/03,Czech Republic,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2,100,69
1275268,2021/09/03,Czech Republic,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2,150,100
1275269,2021/09/02,Luxembourg,Bulgaria,"Moara Vlasiei Cricket Ground, Ilfov County",1,50,40
1275269,2021/09/02,Luxembourg,Bulgaria,"Moara Vlasiei Cricket Ground, Ilfov County",1,100,66
1275269,2021/09/02,Luxembourg,Bulgaria,"Moara Vlasiei Cricket Ground, Ilfov County",1,150,102
1275269,2021/09/02,Bulgaria,Luxembourg,"Moara Vlasiei Cricket Ground, Ilfov County",2,50,39
1275269,2021/09/02,Bulgaria,Luxembourg,"Moara Vlasiei Cricket Ground, Ilfov County",2,100,86
1275270,2021/09/02,Hungary,Czech Republic,"Moara Vlasiei Cricket Ground, Ilfov County",1,50,32
1275270,2021/09/02,Hungary,Czech Republic,"Moara Vlasiei Cricket Ground, Ilfov County",1,100,71
1275270,2021/09/02,Hungary,Czech Republic,"Moara Vlasiei Cricket Ground, Ilfov County",1,150,105
1275270,2021/09/02,Czech Republic,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",2,50,50
1275270,2021/09/02,Czech Republic,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",2,100,88
1275270,2021/09/02,Czech Republic,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",2,150,113
1275271,2021/09/03,Bulgaria,Malta,"Moara Vlasiei Cricket Ground, Ilfov County",1,50,53
1275271,2021/09/03,Bulgaria,Malta,"Moara Vlasiei Cricket Ground, Ilfov County",1,100,106
1275271,2021/09/03,Malta,Bulgaria,"Moara Vlasiei Cricket Ground, Ilfov County",2,50,39
1275271,2021/09/03,Malta,Bulgaria,"Moara Vlasiei Cricket Ground, Ilfov County",2,100,65
1275272,2021/09/03,Romania,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",1,50,36
1275272,2021/09/03,Romania,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",1,100,67
1275272,2021/09/03,Romania,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",1,150,97
1275272,2021/09/03,Hungary,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2,50,31
1275272,2021/09/03,Hungary,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2,100,62
1275272,2021/09/03,Hungary,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2,150,92
1275274,2021/09/04,Luxembourg,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",1,50,35
1275274,2021/09/04,Luxembourg,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",1,100,72
1275274,2021/09/04,Luxembourg,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",1,150,105
1275274,2021/09/04,Hungary,Luxembourg,"Moara Vlasiei Cricket Ground, Ilfov County",2,50,40
1275274,2021/09/04,Hungary,Luxembourg,"Moara Vlasiei Cricket Ground, Ilfov County",2,100,75
1275274,2021/09/04,Hungary,Luxembourg,"Moara Vlasiei Cricket Ground, Ilfov County",2,150,106
1275275,2021/09/04,Romania,Malta,"Moara Vlasiei Cricket Ground, Ilfov County",1,50,19
1275275,2021/09/04,Romania,Malta,"Moara Vlasiei Cricket Ground, Ilfov County",1,100,61
1275275,2021/09/04,Romania,Malta,"Moara Vlasiei Cricket Ground, Ilfov County",1,150,88
1275275,2021/09/04,Romania,Malta,"Moara Vlasiei Cricket Ground, Ilfov County",1,200,118
1275275,2021/09/04,Malta,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2,50,30
1275275,2021/09/04,Malta,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2,100,71
1275275,2021/09/04,Malta,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2,150,107
1275276,2021/09/05,Malta,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",1,50,46
1275276,2021/09/05,Malta,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",1,100,75
1275276,2021/09/05,Malta,Hungary,"Moara Vlasiei Cricket Ground, Ilfov County",1,150,112
1275276,2021/09/05,Hungary,Malta,"Moara Vlasiei Cricket Ground, Ilfov County",2,50,33
1275276,2021/09/05,Hungary,Malta,"Moara Vlasiei Cricket Ground, Ilfov County",2,100,62
1275276,2021/09/05,Hungary,Malta,"Moara Vlasiei Cricket Ground, Ilfov County",2,150,101
1275277,2021/09/05,Romania,Luxembourg,"Moara Vlasiei Cricket Ground, Ilfov County",1,50,37
1275277,2021/09/05,Romania,Luxembourg,"Moara Vlasiei Cricket Ground, Ilfov County",1,100,78
1275277,2021/09/05,Romania,Luxembourg,"Moara Vlasiei Cricket Ground, Ilfov County",1,150,110
1275277,2021/09/05,Luxembourg,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2,50,52
1275277,2021/09/05,Luxembourg,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",2,100,107
1276904,2022/07/07,India,England,"The Rose Bowl, Southampton",1,50,30
1276904,2022/07/07,India,England,"The Rose Bowl, Southampton",1,100,58
1276904,2022/07/07,India,England,"The Rose Bowl, Southampton",1,150,84
1276904,2022/07/07,England,India,"The Rose Bowl, Southampton",2,50,45
1276904,2022/07/07,England,India,"The Rose Bowl, Southampton",2,100,75
1276905,2022/07/09,India,England,"Edgbaston, Birmingham",1,50,31
1276905,2022/07/09,India,England,"Edgbaston, Birmingham",1,100,78
1276905,2022/07/09,India,England,"Edgbaston, Birmingham",1,150,107
1276905,2022/07/09,England,India,"Edgbaston, Birmingham",2,50,50
1276905,2022/07/09,England,India,"Edgbaston, Birmingham",2,100,89
1276906,2022/07/10,England,India,"Trent Bridge, Nottingham",1,50,34
1276906,2022/07/10,England,India,"Trent Bridge, Nottingham",1,100,67
1276906,2022/07/10,England,India,"Trent Bridge, Nottingham",1,150,87
1276906,2022/07/10,England,India,"Trent Bridge, Nottingham",1,200,115
1276906,2022/07/10,India,England,"Trent Bridge, Nottingham",2,50,43
1276906,2022/07/10,India,England,"Trent Bridge, Nottingham",2,100,73
1276906,2022/07/10,India,England,"Trent Bridge, Nottingham",2,150,90
1276913,2022/07/27,England,South Africa,"County Ground, Bristol",1,50,38
1276913,2022/07/27,England,South Africa,"County Ground, Bristol",1,100,63
1276913,2022/07/27,England,South Africa,"County Ground, Bristol",1,150,92
1276913,2022/07/27,England,South Africa,"County Ground, Bristol",1,200,102
1276913,2022/07/27,South Africa,England,"County Ground, Bristol",2,50,35
1276913,2022/07/27,South Africa,England,"County Ground, Bristol",2,100,68
1276913,2022/07/27,South Africa,England,"County Ground, Bristol",2,150,90
1276914,2022/07/28,South Africa,England,"Sophia Gardens, Cardiff",1,50,35
1276914,2022/07/28,South Africa,England,"Sophia Gardens, Cardiff",1,100,59
1276914,2022/07/28,South Africa,England,"Sophia Gardens, Cardiff",1,150,88
1276914,2022/07/28,South Africa,England,"Sophia Gardens, Cardiff",1,200,112
1276914,2022/07/28,England,South Africa,"Sophia Gardens, Cardiff",2,50,35
1276914,2022/07/28,England,South Africa,"Sophia Gardens, Cardiff",2,100,71
1276915,2022/07/31,South Africa,England,"The Rose Bowl, Southampton",1,50,36
1276915,2022/07/31,South Africa,England,"The Rose Bowl, Southampton",1,100,75
1276915,2022/07/31,South Africa,England,"The Rose Bowl, Southampton",1,150,102
1276915,2022/07/31,England,South Africa,"The Rose Bowl, Southampton",2,50,48
1276915,2022/07/31,England,South Africa,"The Rose Bowl, Southampton",2,100,99
1277974,2021/11/19,Bangladesh,Pakistan,"Shere Bangla National Stadium, Mirpur",1,50,63
1277974,2021/11/19,Bangladesh,Pakistan,"Shere Bangla National Stadium, Mirpur",1,100,107
1277974,2021/11/19,Pakistan,Bangladesh,"Shere Bangla National Stadium, Mirpur",2,50,68
1277974,2021/11/19,Pakistan,Bangladesh,"Shere Bangla National Stadium, Mirpur",2,100,103
1277975,2021/11/20,Bangladesh,Pakistan,"Shere Bangla National Stadium, Mirpur",1,50,48
1277975,2021/11/20,Bangladesh,Pakistan,"Shere Bangla National Stadium, Mirpur",1,100,108
1277975,2021/11/20,Pakistan,Bangladesh,"Shere Bangla National Stadium, Mirpur",2,50,59
1277975,2021/11/20,Pakistan,Bangladesh,"Shere Bangla National Stadium, Mirpur",2,100,97
1277976,2021/11/22,Bangladesh,Pakistan,"Shere Bangla National Stadium, Mirpur",1,50,59
1277976,2021/11/22,Bangladesh,Pakistan,"Shere Bangla National Stadium, Mirpur",1,100,100
1277976,2021/11/22,Pakistan,Bangladesh,"Shere Bangla National Stadium, Mirpur",2,50,65
1277976,2021/11/22,Pakistan,Bangladesh,"Shere Bangla National Stadium, Mirpur",2,100,97
1278671,2021/11/17,New Zealand,India,"Sawai Mansingh Stadium, Jaipur",1,50,44
1278671,2021/11/17,New Zealand,India,"Sawai Mansingh Stadium, Jaipur",1,100,76
1278671,2021/11/17,New Zealand,India,"Sawai Mansingh Stadium, Jaipur",1,150,103
1278671,2021/11/17,India,New Zealand,"Sawai Mansingh Stadium, Jaipur",2,50,29
1278671,2021/11/17,India,New Zealand,"Sawai Mansingh Stadium, Jaipur",2,100,69
1278671,2021/11/17,India,New Zealand,"Sawai Mansingh Stadium, Jaipur",2,150,109
1278672,2021/11/19,New Zealand,India,"JSCA International Stadium Complex, Ranchi",1,50,27
1278672,2021/11/19,New Zealand,India,"JSCA International Stadium Complex, Ranchi",1,100,78
1278672,2021/11/19,New Zealand,India,"JSCA International Stadium Complex, Ranchi",1,150,116
1278672,2021/11/19,India,New Zealand,"JSCA International Stadium Complex, Ranchi",2,50,40
1278672,2021/11/19,India,New Zealand,"JSCA International Stadium Complex, Ranchi",2,100,70
1278672,2021/11/19,India,New Zealand,"JSCA International Stadium Complex, Ranchi",2,150,104
1278673,2021/11/21,India,New Zealand,"Eden Gardens, Kolkata",1,50,31
1278673,2021/11/21,India,New Zealand,"Eden Gardens, Kolkata",1,100,66
1278673,2021/11/21,India,New Zealand,"Eden Gardens, Kolkata",1,150,105
1278673,2021/11/21,New Zealand,India,"Eden Gardens, Kolkata",2,50,50
1278673,2021/11/21,New Zealand,India,"Eden Gardens, Kolkata",2,100,98
1278679,2022/02/16,West Indies,India,"Eden Gardens, Kolkata",1,50,37
1278679,2022/02/16,West Indies,India,"Eden Gardens, Kolkata",1,100,93
1278679,2022/02/16,West Indies,India,"Eden Gardens, Kolkata",1,150,115
1278679,2022/02/16,India,West Indies,"Eden Gardens, Kolkata",2,50,27
1278679,2022/02/16,India,West Indies,"Eden Gardens, Kolkata",2,100,77
1278679,2022/02/16,India,West Indies,"Eden Gardens, Kolkata",2,150,109
1278680,2022/02/18,India,West Indies,"Eden Gardens, Kolkata",1,50,37
1278680,2022/02/18,India,West Indies,"Eden Gardens, Kolkata",1,100,80
1278680,2022/02/18,India,West Indies,"Eden Gardens, Kolkata",1,150,101
1278680,2022/02/18,West Indies,India,"Eden Gardens, Kolkata",2,50,38
1278680,2022/02/18,West Indies,India,"Eden Gardens, Kolkata",2,100,75
1278680,2022/02/18,West Indies,India,"Eden Gardens, Kolkata",2,150,102
1278681,2022/02/20,India,West Indies,"Eden Gardens, Kolkata",1,50,41
1278681,2022/02/20,India,West Indies,"Eden Gardens, Kolkata",1,100,91
1278681,2022/02/20,India,West Indies,"Eden Gardens, Kolkata",1,150,110
1278681,2022/02/20,West Indies,India,"Eden Gardens, Kolkata",2,50,26
1278681,2022/02/20,West Indies,India,"Eden Gardens, Kolkata",2,100,69
1278681,2022/02/20,West Indies,India,"Eden Gardens, Kolkata",2,150,104
1278684,2022/02/24,India,Sri Lanka,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,50,32
1278684,2022/02/24,India,Sri Lanka,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,100,62
1278684,2022/02/24,India,Sri Lanka,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,150,98
1278684,2022/02/24,Sri Lanka,India,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,50,54
1278684,2022/02/24,Sri Lanka,India,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,100,98
1278685,2022/02/26,Sri Lanka,India,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,50,48
1278685,2022/02/26,Sri Lanka,India,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,100,87
1278685,2022/02/26,Sri Lanka,India,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,150,110
1278685,2022/02/26,India,Sri Lanka,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,50,39
1278685,2022/02/26,India,Sri Lanka,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,100,69
1278685,2022/02/26,India,Sri Lanka,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,150,88
1278686,2022/02/27,Sri Lanka,India,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,50,64
1278686,2022/02/27,Sri Lanka,India,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,100,101
1278686,2022/02/27,India,Sri Lanka,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,50,37
1278686,2022/02/27,India,Sri Lanka,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,100,69
1278687,2022/06/09,India,South Africa,"Arun Jaitley Stadium, Delhi",1,50,35
1278687,2022/06/09,India,South Africa,"Arun Jaitley Stadium, Delhi",1,100,58
1278687,2022/06/09,India,South Africa,"Arun Jaitley Stadium, Delhi",1,150,90
1278687,2022/06/09,India,South Africa,"Arun Jaitley Stadium, Delhi",1,200,114
1278687,2022/06/09,South Africa,India,"Arun Jaitley Stadium, Delhi",2,50,27
1278687,2022/06/09,South Africa,India,"Arun Jaitley Stadium, Delhi",2,100,71
1278687,2022/06/09,South Africa,India,"Arun Jaitley Stadium, Delhi",2,150,92
1278687,2022/06/09,South Africa,India,"Arun Jaitley Stadium, Delhi",2,200,108
1278688,2022/06/12,India,South Africa,"Barabati Stadium, Cuttack",1,50,42
1278688,2022/06/12,India,South Africa,"Barabati Stadium, Cuttack",1,100,86
1278688,2022/06/12,South Africa,India,"Barabati Stadium, Cuttack",2,50,55
1278688,2022/06/12,South Africa,India,"Barabati Stadium, Cuttack",2,100,81
1278689,2022/06/14,India,South Africa,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,50,33
1278689,2022/06/14,India,South Africa,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,100,65
1278689,2022/06/14,India,South Africa,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,150,105
1278689,2022/06/14,South Africa,India,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,50,50
1278689,2022/06/14,South Africa,India,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,100,88
1278690,2022/06/17,India,South Africa,"Saurashtra Cricket Association Stadium, Rajkot",1,50,46
1278690,2022/06/17,India,South Africa,"Saurashtra Cricket Association Stadium, Rajkot",1,100,91
1278690,2022/06/17,India,South Africa,"Saurashtra Cricket Association Stadium, Rajkot",1,150,111
1278690,2022/06/17,South Africa,India,"Saurashtra Cricket Association Stadium, Rajkot",2,50,54
1279379,2021/10/05,Estonia,Cyprus,Happy Valley Ground,1,50,69
1279379,2021/10/05,Estonia,Cyprus,Happy Valley Ground,1,100,119
1279379,2021/10/05,Cyprus,Estonia,Happy Valley Ground,2,50,65
1279379,2021/10/05,Cyprus,Estonia,Happy Valley Ground,2,100,108
1279380,2021/10/05,Estonia,Cyprus,Happy Valley Ground,1,50,52
1279380,2021/10/05,Estonia,Cyprus,Happy Valley Ground,1,100,92
1279380,2021/10/05,Cyprus,Estonia,Happy Valley Ground,2,50,32
1279380,2021/10/05,Cyprus,Estonia,Happy Valley Ground,2,100,67
1279381,2021/10/06,Cyprus,Isle of Man,Happy Valley Ground,1,50,80
1279381,2021/10/06,Isle of Man,Cyprus,Happy Valley Ground,2,50,37
1279382,2021/10/06,Estonia,Isle of Man,Happy Valley Ground,1,50,47
1279382,2021/10/06,Estonia,Isle of Man,Happy Valley Ground,1,100,97
1279382,2021/10/06,Isle of Man,Estonia,Happy Valley Ground,2,50,47
1279382,2021/10/06,Isle of Man,Estonia,Happy Valley Ground,2,100,87
1279383,2021/10/07,Cyprus,Isle of Man,Happy Valley Ground,1,50,41
1279383,2021/10/07,Cyprus,Isle of Man,Happy Valley Ground,1,100,82
1279383,2021/10/07,Isle of Man,Cyprus,Happy Valley Ground,2,50,28
1279383,2021/10/07,Isle of Man,Cyprus,Happy Valley Ground,2,100,65
1279383,2021/10/07,Isle of Man,Cyprus,Happy Valley Ground,2,150,117
1279385,2021/10/08,Cyprus,Estonia,Happy Valley Ground,1,50,36
1279385,2021/10/08,Cyprus,Estonia,Happy Valley Ground,1,100,65
1279385,2021/10/08,Cyprus,Estonia,Happy Valley Ground,1,150,108
1279385,2021/10/08,Estonia,Cyprus,Happy Valley Ground,2,50,38
1279385,2021/10/08,Estonia,Cyprus,Happy Valley Ground,2,100,92
1279386,2021/10/08,Estonia,Isle of Man,Happy Valley Ground,1,50,77
1279386,2021/10/08,Isle of Man,Estonia,Happy Valley Ground,2,50,41
1280058,2021/10/09,Scotland,Namibia,"ICC Academy, Dubai",1,50,62
1280058,2021/10/09,Scotland,Namibia,"ICC Academy, Dubai",1,100,99
1280058,2021/10/09,Namibia,Scotland,"ICC Academy, Dubai",2,50,34
1280058,2021/10/09,Namibia,Scotland,"ICC Academy, Dubai",2,100,65
1280059,2021/10/10,Namibia,Papua New Guinea,"ICC Academy, Dubai",1,50,42
1280059,2021/10/10,Namibia,Papua New Guinea,"ICC Academy, Dubai",1,100,86
